Rank(w), Word, Freq(w), r*P(w), log(r), log(Freq(w)) 
409,whom,40,0.09518822365741549,2.611723308007342,1.6020599913279623,
410,particular,40,0.09542095770058766,2.6127838567197355,1.6020599913279623,
411,told,39,0.09326234945016583,2.6138418218760693,1.591064607026499,
412,Though,39,0.09348926514225868,2.6148972160331345,1.591064607026499,
413,knew,39,0.09371618083435154,2.615950051656401,1.591064607026499,
414,grand,39,0.0939430965264444,2.617000341120899,1.591064607026499,
415,cut,39,0.09417001221853727,2.6180480967120925,1.591064607026499,
416,behind,39,0.09439692791063013,2.6190933306267428,1.591064607026499,
417,harpoon,39,0.09462384360272298,2.6201360549737576,1.591064607026499,
418,brought,38,0.09241868854366672,2.621176281775035,1.5797835966168101,
419,We,38,0.09263978588468028,2.622214022966295,1.5797835966168101,
420,wondrous,38,0.09286088322569384,2.6232492903979003,1.5797835966168101,
421,concerning,38,0.0930819805667074,2.6242820958356683,1.5797835966168101,
422,Nantucket,38,0.09330307790772095,2.625312450961674,1.5797835966168101,
423,seas,37,0.09106301274218886,2.6263403673750423,1.568201724066995,
424,lost,37,0.09127829173212311,2.6273658565927325,1.568201724066995,
425,nigh,37,0.09149357072205737,2.6283889300503116,1.568201724066995,
426,struck,37,0.09170884971199163,2.629409599102719,1.568201724066995,
427,itself,37,0.09192412870192587,2.630427875025024,1.568201724066995,
428,No,37,0.09213940769186013,2.6314437690131722,1.568201724066995,
429,gave,37,0.09235468668179438,2.6324572921847245,1.568201724066995,
430,board,37,0.09256996567172864,2.6334684555795866,1.568201724066995,
431,plainly,37,0.09278524466166288,2.6344772701607315,1.568201724066995,
432,makes,37,0.09300052365159714,2.635483746814912,1.568201724066995,
433,voyage,37,0.09321580264153138,2.6364878963533656,1.568201724066995,
434,felt,37,0.09343108163146564,2.637489729512511,1.568201724066995,
435,You,36,0.0911153779019026,2.6384892569546374,1.5563025007672873,
436,Yet,36,0.09132483854075756,2.639486489268586,1.5563025007672873,
437,AND,36,0.09153429917961249,2.640481436970422,1.5563025007672873,
438,five,36,0.09174375981846744,2.6414741105040997,1.5563025007672873,
439,work,36,0.09195322045732239,2.6424645202421213,1.5563025007672873,
440,story,36,0.09216268109617734,2.6434526764861874,1.5563025007672873,
441,soul,36,0.09237214173503229,2.6444385894678386,1.5563025007672873,
442,mortal,36,0.09258160237388724,2.645422269349092,1.5563025007672873,
443,leaving,36,0.09279106301274219,2.6464037262230695,1.5563025007672873,
444,anything,36,0.09300052365159714,2.6473829701146196,1.5563025007672873,
445,various,36,0.09320998429045209,2.6483600109809315,1.5563025007672873,
446,placed,36,0.09341944492930704,2.649334858712142,1.5563025007672873,
447,green,36,0.09362890556816199,2.6503075231319366,1.5563025007672873,
448,single,36,0.09383836620701694,2.651278013998144,1.5563025007672873,
449,art,35,0.09143538721126433,2.6522463410033232,1.5440680443502757,
450,ocean,35,0.09163902949903997,2.6532125137753435,1.5440680443502757,
451,chance,35,0.09184267178681561,2.6541765418779604,1.5440680443502757,
452,On,35,0.09204631407459125,2.655138434811382,1.5440680443502757,
453,given,35,0.09224995636236691,2.656098202012832,1.5440680443502757,
454,human,35,0.09245359865014255,2.6570558528571038,1.5440680443502757,
455,savage,35,0.09265724093791819,2.6580113966571126,1.5440680443502757,
456,around,35,0.09286088322569384,2.658964842664435,1.5440680443502757,
457,land,35,0.09306452551346948,2.6599162000698504,1.5440680443502757,
458,sharp,35,0.09326816780124512,2.660865478003869,1.5440680443502757,
459,Then,35,0.09347181008902077,2.661812685537261,1.5440680443502757,
460,sudden,34,0.09099901088031652,2.662757831681574,1.5314789170422551,
461,indeed,34,0.09119683481701286,2.663700925389648,1.5314789170422551,
462,wind,34,0.0913946587537092,2.6646419755561257,1.5314789170422551,
463,chase,34,0.09159248269040554,2.6655809910179533,1.5314789170422551,
464,Some,34,0.09179030662710187,2.6665179805548807,1.5314789170422551,
465,harpooneers,34,0.09198813056379822,2.667452952889954,1.5314789170422551,
466,ready,34,0.09218595450049456,2.66838591669,1.5314789170422551,
467,help,34,0.0923837784371909,2.6693168805661123,1.5314789170422551,
468,turns,33,0.08985861406877291,2.670245853074124,1.5185139398778875,
469,nearly,33,0.09005061965438994,2.6711728427150834,1.5185139398778875,
470,Dick,33,0.09024262524000698,2.6720978579357175,1.5185139398778875,
471,new,33,0.09043463082562402,2.673020907128896,1.5185139398778875,
472,people,33,0.09062663641124105,2.673941998634088,1.5185139398778875,
473,bottom,33,0.09081864199685809,2.6748611407378116,1.5185139398778875,
474,passed,33,0.09101064758247512,2.6757783416740852,1.5185139398778875,
475,clear,32,0.0884389364054227,2.6766936096248664,1.505149978319906,
476,voice,32,0.08862512363996043,2.677606952720493,1.505149978319906,
477,Leviathan,32,0.08881131087449817,2.678518379040114,1.505149978319906,
478,darted,32,0.0889974981090359,2.6794278966121188,1.505149978319906,
479,therefore,32,0.08918368534357363,2.680335513414563,1.505149978319906,
480,shot,32,0.08936987257811137,2.681241237375587,1.505149978319906,
481,fell,32,0.0895560598126491,2.682145076373832,1.505149978319906,
482,famous,32,0.08974224704718682,2.6830470382388496,1.505149978319906,
483,Greenland,32,0.08992843428172456,2.683947130751512,1.505149978319906,
484,waters,32,0.09011462151626229,2.6848453616444123,1.505149978319906,
485,heavy,32,0.09030080875080003,2.6857417386022635,1.505149978319906,
486,unknown,32,0.09048699598533776,2.6866362692622934,1.505149978319906,
487,held,32,0.09067318321987548,2.6875289612146345,1.505149978319906,
488,completely,32,0.09085937045441322,2.6884198220027105,1.505149978319906,
489,sound,32,0.09104555768895095,2.6893088591236203,1.505149978319906,
490,bones,32,0.09123174492348868,2.690196080028514,1.505149978319906,
491,sailors,32,0.09141793215802642,2.6910814921229687,1.505149978319906,
492,sailed,32,0.09160411939256415,2.69196510276736,1.505149978319906,
493,holding,31,0.08892185954500495,2.69284691927723,1.4913616938342726,
494,fixed,31,0.08910222842846337,2.693726948923647,1.4913616938342726,
495,show,31,0.0892825973119218,2.694605198933569,1.4913616938342726,
496,speak,31,0.08946296619538023,2.6954816764901977,1.4913616938342726,
497,seamen,31,0.08964333507883866,2.696356388733332,1.4913616938342726,
498,account,31,0.08982370396229708,2.6972293427597176,1.4913616938342726,
499,Cape,31,0.09000407284575551,2.6981005456233897,1.4913616938342726,
500,want,31,0.09018444172921394,2.6989700043360187,1.4913616938342726,
501,blue,31,0.09036481061267237,2.699837725867246,1.4913616938342726,
502,else,30,0.08762436725432013,2.7007037171450192,1.4771212547196624,
503,somehow,30,0.08779891778669925,2.7015679850559273,1.4771212547196624,
504,tail,30,0.08797346831907837,2.7024305364455254,1.4771212547196624,
505,Such,30,0.0881480188514575,2.7032913781186614,1.4771212547196624,
506,says,30,0.08832256938383662,2.7041505168397992,1.4771212547196624,
507,hardly,30,0.08849711991621574,2.705007959333336,1.4771212547196624,
508,monster,30,0.08867167044859486,2.7058637122839193,1.4771212547196624,
509,red,30,0.08884622098097399,2.7067177823367587,1.4771212547196624,
510,cabin,30,0.08902077151335312,2.7075701760979363,1.4771212547196624,
511,really,30,0.08919532204573224,2.708420900134713,1.4771212547196624,
512,parts,30,0.08936987257811137,2.709269960975831,1.4771212547196624,
513,carried,30,0.08954442311049049,2.7101173651118162,1.4771212547196624,
514,sign,30,0.08971897364286961,2.710963118995276,1.4771212547196624,
515,remained,30,0.08989352417524873,2.711807229041191,1.4771212547196624,
516,drawing,30,0.09006807470762786,2.7126497016272113,1.4771212547196624,
517,fifty,30,0.09024262524000698,2.7134905430939424,1.4771212547196624,
518,cast,30,0.0904171757723861,2.714329759745233,1.4771212547196624,
519,bed,30,0.09059172630476522,2.7151673578484576,1.4771212547196624,
520,American,30,0.09076627683714435,2.716003343634799,1.4771212547196624,
521,fast,30,0.09094082736952348,2.7168377232995247,1.4771212547196624,
522,short,30,0.0911153779019026,2.717670503002262,1.4771212547196624,
523,morning,30,0.09128992843428173,2.718501688867274,1.4771212547196624,
524,devil,30,0.09146447896666085,2.7193312869837265,1.4771212547196624,
525,craft,29,0.08858439518240531,2.720159303405957,1.462397997898956,
526,top,29,0.08875312736370512,2.7209857441537393,1.462397997898956,
527,spout,29,0.08892185954500495,2.7218106152125467,1.462397997898956,
528,final,29,0.08909059172630476,2.722633922533812,1.462397997898956,
529,sure,29,0.08925932390760459,2.7234556720351857,1.462397997898956,
530,aloft,29,0.0894280560889044,2.724275869600789,1.462397997898956,
531,Let,29,0.08959678827020423,2.725094521081469,1.462397997898956,
532,stranger,29,0.08976552045150404,2.7259116322950483,1.462397997898956,
533,proper,29,0.08993425263280386,2.7267272090265724,1.462397997898956,
534,fire,29,0.09010298481410368,2.727541257028556,1.462397997898956,
535,bear,29,0.0902717169954035,2.7283537820212285,1.462397997898956,
536,upper,29,0.09044044917670332,2.72916478969277,1.462397997898956,
537,Flask,29,0.09060918135800314,2.7299742856995555,1.462397997898956,
538,de,29,0.09077791353930297,2.7307822756663893,1.462397997898956,
539,blood,29,0.09094664572060278,2.7315887651867388,1.462397997898956,
540,sailing,29,0.0911153779019026,2.7323937598229686,1.462397997898956,
541,rest,28,0.08813638214929889,2.7331972651065692,1.4471580313422192,
542,strangely,28,0.08829929597951941,2.733999286538387,1.4471580313422192,
543,either,28,0.08846220980973991,2.734799829588847,1.4471580313422192,
544,possibly,28,0.08862512363996043,2.73559889969818,1.4471580313422192,
545,idea,28,0.08878803747018095,2.7363965022766426,1.4471580313422192,
546,entirely,28,0.08895095130040147,2.7371926427047373,1.4471580313422192,
547,done,28,0.08911386513062199,2.737987326333431,1.4471580313422192,
548,become,28,0.0892767789608425,2.738780558484369,1.4471580313422192,
549,mark,28,0.08943969279106301,2.739572344450092,1.4471580313422192,
550,cry,28,0.08960260662128353,2.7403626894942437,1.4471580313422192,
551,already,28,0.08976552045150404,2.741151598851785,1.4471580313422192,
552,While,28,0.08992843428172456,2.741939077729199,1.4471580313422192,
553,heads,28,0.09009134811194508,2.7427251313046983,1.4471580313422192,
554,pretty,28,0.09025426194216558,2.74350976472843,1.4471580313422192,
555,distance,28,0.0904171757723861,2.7442929831226763,1.4471580313422192,
556,tossed,28,0.09058008960260662,2.7450747915820575,1.4471580313422192,
557,sleep,28,0.09074300343282714,2.745855195173729,1.4471580313422192,
558,object,28,0.09090591726304766,2.7466341989375787,1.4471580313422192,
559,considering,27,0.08781637283993717,2.747411807886423,1.4313637641589874,
560,rolling,27,0.08797346831907837,2.7481880270062002,1.4313637641589874,
561,stands,27,0.08813056379821958,2.7489628612561616,1.4313637641589874,
562,eyeing,27,0.08828765927736079,2.749736315569061,1.4313637641589874,
563,form,27,0.08844475475650201,2.7505083948513462,1.4313637641589874,
564,except,27,0.08860185023564322,2.751279103983342,1.4313637641589874,
565,sailor,27,0.08875894571478443,2.7520484478194387,1.4313637641589874,
566,Peleg,27,0.08891604119392564,2.7528164311882715,1.4313637641589874,
567,Here,27,0.08907313667306685,2.7535830588929064,1.4313637641589874,
568,natural,27,0.08923023215220806,2.754348335711019,1.4313637641589874,
569,none,27,0.08938732763134928,2.7551122663950713,1.4313637641589874,
570,hours,27,0.08954442311049049,2.7558748556724915,1.4313637641589874,
571,passage,27,0.0897015185896317,2.756636108245848,1.4313637641589874,
572,huge,27,0.08985861406877291,2.7573960287930244,1.4313637641589874,
573,forward,27,0.09001570954791412,2.75815462196739,1.4313637641589874,
574,waves,27,0.09017280502705534,2.7589118923979736,1.4313637641589874,
575,seeing,27,0.09032990050619655,2.7596678446896306,1.4313637641589874,
576,fair,27,0.09048699598533776,2.760422483423212,1.4313637641589874,
577,ancient,27,0.09064409146447897,2.7611758131557314,1.4313637641589874,
578,wholly,27,0.09080118694362017,2.761927838420529,1.4313637641589874,
579,use,27,0.09095828242276138,2.762678563727436,1.4313637641589874,
580,course,27,0.0911153779019026,2.7634279935629373,1.4313637641589874,
581,getting,26,0.08789201140396811,2.7641761323903307,1.414973347970818,
582,vessel,26,0.08804328853203003,2.7649229846498886,1.414973347970818,
583,flying,26,0.08819456566009193,2.765668554759014,1.414973347970818,
584,One,26,0.08834584278815384,2.7664128471123997,1.414973347970818,
585,touch,26,0.08849711991621574,2.7671558660821804,1.414973347970818,
586,considerable,26,0.08864839704427765,2.767897616018091,1.414973347970818,
587,Look,26,0.08879967417233955,2.7686381012476144,1.414973347970818,
588,view,26,0.08895095130040147,2.7693773260761385,1.414973347970818,
589,rising,26,0.08910222842846337,2.7701152947871015,1.414973347970818,
590,mass,26,0.08925350555652528,2.7708520116421442,1.414973347970818,
591,act,26,0.0894047826845872,2.7715874808812555,1.414973347970818,
592,wooden,26,0.0895560598126491,2.77232170672292,1.414973347970818,
593,creature,26,0.08970733694071101,2.7730546933642626,1.414973347970818,
594,across,26,0.08985861406877291,2.7737864449811935,1.414973347970818,
595,hoisted,26,0.09000989119683482,2.7745169657285498,1.414973347970818,
596,From,26,0.09016116832489672,2.7752462597402365,1.414973347970818,
597,try,26,0.09031244545295863,2.775974331129369,1.414973347970818,
598,death,26,0.09046372258102053,2.776701183988411,1.414973347970818,
599,enormous,26,0.09061499970908245,2.7774268223893115,1.414973347970818,
600,giving,26,0.09076627683714435,2.7781512503836434,1.414973347970818,
601,mate,25,0.08742072496654447,2.7788744720027396,1.3979400086720377,
602,home,25,0.08756618374352708,2.7795964912578244,1.3979400086720377,
603,killed,25,0.08771164252050968,2.780317312140151,1.3979400086720377,
604,rope,25,0.08785710129749229,2.7810369386211318,1.3979400086720377,
605,O,25,0.08800256007447489,2.781755374652469,1.3979400086720377,
606,generally,25,0.0881480188514575,2.782472624166286,1.3979400086720377,
607,together,25,0.0882934776284401,2.7831886910752575,1.3979400086720377,
608,somewhat,25,0.0884389364054227,2.783903579272735,1.3979400086720377,
609,royal,25,0.08858439518240531,2.784617292632875,1.3979400086720377,
610,pointed,25,0.08872985395938791,2.785329835010767,1.3979400086720377,
611,carry,25,0.08887531273637052,2.786041210242554,1.3979400086720377,
612,sideways,25,0.08902077151335312,2.7867514221455614,1.3979400086720377,
613,saying,25,0.08916623029033571,2.787460474518415,1.3979400086720377,
614,fresh,25,0.08931168906731832,2.788168371141168,1.3979400086720377,
615,previous,25,0.08945714784430092,2.788875115775417,1.3979400086720377,
616,unless,25,0.08960260662128353,2.7895807121644256,1.3979400086720377,
617,takes,25,0.08974806539826613,2.7902851640332416,1.3979400086720377,
618,lie,25,0.08989352417524873,2.790988475088816,1.3979400086720377,
619,received,25,0.09003898295223134,2.791690649020118,1.3979400086720377,
620,hung,25,0.09018444172921394,2.792391689498254,1.3979400086720377,
621,Tashtego,25,0.09032990050619655,2.79309160017658,1.3979400086720377,
622,altogether,25,0.09047535928317915,2.7937903846908188,1.3979400086720377,
623,certainly,24,0.08699598533775528,2.7944880466591697,1.380211241711606,
624,low,24,0.08713562576365858,2.795184589682424,1.380211241711606,
625,seldom,24,0.08727526618956188,2.7958800173440754,1.380211241711606,
626,twenty,24,0.08741490661546518,2.7965743332104296,1.380211241711606,
627,plain,24,0.08755454704136847,2.7972675408307164,1.380211241711606,
628,bodily,24,0.08769418746727177,2.797959643737196,1.380211241711606,
629,bearing,24,0.08783382789317508,2.798650645445269,1.380211241711606,
630,middle,24,0.08797346831907837,2.7993405494535817,1.380211241711606,
631,skeleton,24,0.08811310874498167,2.8000293592441343,1.380211241711606,
632,floating,24,0.08825274917088496,2.800717078282385,1.380211241711606,
633,suppose,24,0.08839238959678827,2.801403710017355,1.380211241711606,
634,seated,24,0.08853203002269157,2.802089257881733,1.380211241711606,
